# qx_over_a qy_over_b Re_chi Im_chi
# num_k=200, num_q=100, n_orb=8, kT=0.001, mu=0.06, omega=0.0, eta=0.002, n_processes=80
7.2282833559730753e-02 3.3180527306277235e-01 1.1756635134759025e+01 6.9821002954436288e-06
7.2282833559730753e-02 3.4185997830709869e-01 1.1746149420061936e+01 7.3760893570956273e-06
7.2282833559730753e-02 3.5191468355142524e-01 1.1736349211188498e+01 7.7720730573858545e-06
7.2282833559730753e-02 3.6196938879575158e-01 1.1727226921903073e+01 8.1678568485416025e-06
7.2282833559730753e-02 3.7202409404007797e-01 1.1718775418465359e+01 8.5609698953162377e-06
7.2282833559730753e-02 3.8207879928440447e-01 1.1710987935650575e+01 8.9486545977483510e-06
7.2282833559730753e-02 3.9213350452873086e-01 1.1703858000029101e+01 9.3278600986349486e-06
7.2282833559730753e-02 4.0218820977305736e-01 1.1697379357091370e+01 9.6952409071283249e-06
7.2282833559730753e-02 4.1224291501738375e-01 1.1691545899627924e+01 1.0047162130497884e-05
7.2282833559730753e-02 4.2229762026171014e-01 1.1686351596086505e+01 1.0379713449895201e-05
7.2282833559730753e-02 4.3235232550603664e-01 1.1681790420135291e+01 1.0688735131383378e-05
7.2282833559730753e-02 4.4240703075036303e-01 1.1677856287641859e+01 1.0969860828571429e-05
7.2282833559730753e-02 4.5246173599468953e-01 1.1674543022707624e+01 1.1218460394276635e-05
7.2282833559730753e-02 4.6251644123901592e-01 1.1671844865590977e+01 1.1419176342141942e-05
7.2282833559730753e-02 4.7257114648334225e-01 1.1669769595410372e+01 1.1257413553564866e-05
7.2282833559730753e-02 4.8262585172766881e-01 1.1668384394957428e+01 9.3048442756015425e-06
7.2282833559730753e-02 4.9268055697199514e-01 1.1667809250689796e+01 8.6763762473967430e-06
7.2282833559730753e-02 5.0273526221632159e-01 1.1667705093647708e+01 9.1961417628234799e-06
9.0353541949663441e-02 -5.0273526221632159e-01 1.1680593986671770e+01 9.3925218872268707e-06
9.0353541949663441e-02 -4.9268055697199509e-01 1.1680723231231608e+01 8.7742699089220518e-06
9.0353541949663441e-02 -4.8262585172766864e-01 1.1681372098199645e+01 9.1558450628591140e-06
9.0353541949663441e-02 -4.7257114648334225e-01 1.1682858282926878e+01 1.0923915949913857e-05
9.0353541949663441e-02 -4.6251644123901581e-01 1.1685046526842536e+01 1.1066553860889891e-05
9.0353541949663441e-02 -4.5246173599468936e-01 1.1687886588025547e+01 1.0877640869880819e-05
9.0353541949663441e-02 -4.4240703075036292e-01 1.1691374960501816e+01 1.0643181132329611e-05
9.0353541949663441e-02 -4.3235232550603647e-01 1.1695518498222782e+01 1.0377084465456020e-05
9.0353541949663441e-02 -4.2229762026171014e-01 1.1700324478550334e+01 1.0083608877272320e-05
9.0353541949663441e-02 -4.1224291501738369e-01 1.1705800214686398e+01 9.7668471924437592e-06
9.0353541949663441e-02 -4.0218820977305725e-01 1.1711953095022430e+01 9.4307559286064821e-06
9.0353541949663441e-02 -3.9213350452873080e-01 1.1718790650225953e+01 9.0790962670679923e-06
9.0353541949663441e-02 -3.8207879928440436e-01 1.1726320626924117e+01 8.7153944482075771e-06
9.0353541949663441e-02 -3.7202409404007797e-01 1.1734551061221955e+01 8.3429171942389621e-06
9.0353541949663441e-02 -3.6196938879575147e-01 1.1743490350362492e+01 7.9646585518965126e-06
9.0353541949663441e-02 -3.5191468355142508e-01 1.1753147323266649e+01 7.5833354862608650e-06
9.0353541949663441e-02 -3.4185997830709863e-01 1.1763531311808377e+01 7.2013902065839653e-06
9.0353541949663441e-02 -3.3180527306277219e-01 1.1774652225208923e+01 6.8209976508212342e-06
9.0353541949663441e-02 -3.2175056781844580e-01 1.1786520630253893e+01 6.4440768670405829e-06
9.0353541949663441e-02 -3.1169586257411935e-01 1.1799147840351015e+01 6.0723052562847800e-06
9.0353541949663441e-02 -3.0164115732979291e-01 1.1812546016869360e+01 5.7071348148630116e-06
9.0353541949663441e-02 -2.9158645208546646e-01 1.1826728286815914e+01 5.3498096547042008e-06
9.0353541949663441e-02 -2.8153174684114002e-01 1.1841708881793931e+01 5.0013841996473535e-06
9.0353541949663441e-02 -2.7147704159681363e-01 1.1857503304447951e+01 4.6627415602137490e-06
9.0353541949663441e-02 -2.6142233635248718e-01 1.1874128530363567e+01 4.3346116824223338e-06
9.0353541949663441e-02 -2.5136763110816074e-01 1.1891603255848553e+01 4.0175889493640589e-06
9.0353541949663441e-02 -2.4131292586383432e-01 1.1909948205436972e+01 3.7121489878914034e-06
9.0353541949663441e-02 -2.3125822061950788e-01 1.1929186517714115e+01 3.4186644974362485e-06
9.0353541949663441e-02 -2.2120351537518143e-01 1.1949344234690530e+01 3.1374199737024666e-06
9.0353541949663441e-02 -2.1114881013085501e-01 1.1970450929211113e+01 2.8686252472786901e-06
9.0353541949663441e-02 -2.0109410488652857e-01 1.1992540517794819e+01 2.6124277965315422e-06
9.0353541949663441e-02 -1.9103939964220218e-01 1.2015652324215669e+01 2.3689238261733060e-06
9.0353541949663441e-02 -1.8098469439787573e-01 1.2039832483705888e+01 2.1381681285339202e-06
9.0353541949663441e-02 -1.7092998915354929e-01 1.2065135810577930e+01 1.9201827644573465e-06
9.0353541949663441e-02 -1.6087528390922284e-01 1.2091628294192656e+01 1.7149646159621112e-06
9.0353541949663441e-02 -1.5082057866489645e-01 1.2119390437263929e+01 1.5224918741979834e-06
9.0353541949663441e-02 -1.4076587342057001e-01 1.2148521695307583e+01 1.3427295342693777e-06
9.0353541949663441e-02 -1.3071116817624356e-01 1.2179146283141645e+01 1.1756339742004209e-06
9.0353541949663441e-02 -1.2065646293191713e-01 1.2211420497935823e+01 1.0211566992577030e-06
9.0353541949663441e-02 -1.1060175768759069e-01 1.2245541266059211e+01 8.7924733484221635e-07
9.0353541949663441e-02 -1.0054705244326431e-01 1.2281754404511464e+01 7.4985595244807535e-07
9.0353541949663441e-02 -9.0492347198937867e-02 1.2320358160087281e+01 6.3293481326449597e-07
9.0353541949663441e-02 -8.0437641954611422e-02 1.2361691077022535e+01 5.2843961315676029e-07
9.0353541949663441e-02 -7.0382936710284977e-02 1.2406079485148524e+01 4.3633031097216852e-07
9.0353541949663441e-02 -6.0328231465958525e-02 1.2453692709705335e+01 3.5657161962342220e-07
9.0353541949663441e-02 -5.0273526221632080e-02 1.2504216295726899e+01 2.8913323573932882e-07
9.0353541949663441e-02 -4.0218820977305711e-02 1.2556264043739375e+01 2.3398987831121486e-07
9.0353541949663441e-02 -3.0164115732979262e-02 1.2606612160962003e+01 1.9112120200858240e-07
9.0353541949663441e-02 -2.0109410488652817e-02 1.2649874968365781e+01 1.6051164224399083e-07
9.0353541949663441e-02 -1.0054705244326374e-02 1.2679189291806283e+01 1.4215024119534638e-07
9.0353541949663441e-02 7.1065644079062674e-17 1.2689174188323305e+01 1.3603049305765493e-07
9.0353541949663441e-02 1.0054705244326445e-02 1.2679189291806296e+01 1.4215024155433260e-07
9.0353541949663441e-02 2.0109410488652890e-02 1.2649874968365779e+01 1.6051164224924773e-07
9.0353541949663441e-02 3.0164115732979335e-02 1.2606612160961996e+01 1.9112120177819561e-07
9.0353541949663441e-02 4.0218820977305780e-02 1.2556264043739368e+01 2.3398987798451436e-07
9.0353541949663441e-02 5.0273526221632225e-02 1.2504216295726906e+01 2.8913323556321294e-07
9.0353541949663441e-02 6.0328231465958670e-02 1.2453692709705326e+01 3.5657161960765373e-07
9.0353541949663441e-02 7.0382936710285046e-02 1.2406079485148528e+01 4.3633031091236259e-07
9.0353541949663441e-02 8.0437641954611491e-02 1.2361691077022526e+01 5.2843961309384809e-07
9.0353541949663441e-02 9.0492347198937936e-02 1.2320358160087288e+01 6.3293481321914328e-07
9.0353541949663441e-02 1.0054705244326438e-01 1.2281754404511458e+01 7.4985595241412372e-07
9.0353541949663441e-02 1.1060175768759083e-01 1.2245541266059211e+01 8.7924733482360206e-07
9.0353541949663441e-02 1.2065646293191720e-01 1.2211420497935825e+01 1.0211566992574849e-06
9.0353541949663441e-02 1.3071116817624365e-01 1.2179146283141630e+01 1.1756339741923684e-06
9.0353541949663441e-02 1.4076587342057009e-01 1.2148521695307574e+01 1.3427295342584525e-06
9.0353541949663441e-02 1.5082057866489645e-01 1.2119390437263910e+01 1.5224918741947238e-06
9.0353541949663441e-02 1.6087528390922298e-01 1.2091628294192653e+01 1.7149646159529921e-06
9.0353541949663441e-02 1.7092998915354934e-01 1.2065135810577928e+01 1.9201827644545009e-06
9.0353541949663441e-02 1.8098469439787587e-01 1.2039832483705890e+01 2.1381681285364308e-06
9.0353541949663441e-02 1.9103939964220223e-01 1.2015652324215667e+01 2.3689238261697371e-06
9.0353541949663441e-02 2.0109410488652862e-01 1.1992540517794820e+01 2.6124277965283624e-06
9.0353541949663441e-02 2.1114881013085512e-01 1.1970450929211115e+01 2.8686252472783047e-06
9.0353541949663441e-02 2.2120351537518151e-01 1.1949344234690514e+01 3.1374199737017686e-06
9.0353541949663441e-02 2.3125822061950801e-01 1.1929186517714108e+01 3.4186644974369126e-06
9.0353541949663441e-02 2.4131292586383440e-01 1.1909948205436983e+01 3.7121489878894286e-06
9.0353541949663441e-02 2.5136763110816079e-01 1.1891603255848546e+01 4.0175889493631568e-06
9.0353541949663441e-02 2.6142233635248729e-01 1.1874128530363562e+01 4.3346116824200222e-06
9.0353541949663441e-02 2.7147704159681368e-01 1.1857503304447945e+01 4.6627415602124124e-06
9.0353541949663441e-02 2.8153174684114018e-01 1.1841708881793938e+01 5.0013841996490577e-06
9.0353541949663441e-02 2.9158645208546657e-01 1.1826728286815912e+01 5.3498096547024763e-06
9.0353541949663441e-02 3.0164115732979291e-01 1.1812546016869366e+01 5.7071348148626804e-06
9.0353541949663441e-02 3.1169586257411946e-01 1.1799147840351013e+01 6.0723052562845597e-06
9.0353541949663441e-02 3.2175056781844580e-01 1.1786520630253884e+01 6.4440768670411005e-06
9.0353541949663441e-02 3.3180527306277235e-01 1.1774652225208936e+01 6.8209976508214129e-06
9.0353541949663441e-02 3.4185997830709869e-01 1.1763531311808382e+01 7.2013902065831810e-06
9.0353541949663441e-02 3.5191468355142524e-01 1.1753147323266640e+01 7.5833354862607854e-06
9.0353541949663441e-02 3.6196938879575158e-01 1.1743490350362489e+01 7.9646585518958062e-06
9.0353541949663441e-02 3.7202409404007797e-01 1.1734551061221943e+01 8.3429171942391095e-06
9.0353541949663441e-02 3.8207879928440447e-01 1.1726320626924112e+01 8.7153944482075161e-06
9.0353541949663441e-02 3.9213350452873086e-01 1.1718790650225960e+01 9.0790962670667777e-06
9.0353541949663441e-02 4.0218820977305736e-01 1.1711953095022425e+01 9.4307559286070073e-06
9.0353541949663441e-02 4.1224291501738375e-01 1.1705800214686414e+01 9.7668471924433628e-06
9.0353541949663441e-02 4.2229762026171014e-01 1.1700324478550332e+01 1.0083608877272042e-05
9.0353541949663441e-02 4.3235232550603664e-01 1.1695518498222784e+01 1.0377084465455112e-05
9.0353541949663441e-02 4.4240703075036303e-01 1.1691374960501811e+01 1.0643181132329701e-05
9.0353541949663441e-02 4.5246173599468953e-01 1.1687886588025554e+01 1.0877640869882090e-05
9.0353541949663441e-02 4.6251644123901592e-01 1.1685046526842541e+01 1.1066553860889376e-05
9.0353541949663441e-02 4.7257114648334225e-01 1.1682858282926880e+01 1.0923915949914406e-05
9.0353541949663441e-02 4.8262585172766881e-01 1.1681372098199635e+01 9.1558450628595070e-06
9.0353541949663441e-02 4.9268055697199514e-01 1.1680723231231610e+01 8.7742699089222669e-06
9.0353541949663441e-02 5.0273526221632159e-01 1.1680593986671770e+01 9.3925218872270351e-06
1.0842425033959613e-01 -5.0273526221632159e-01 1.1696007292821625e+01 9.4850273605149579e-06
1.0842425033959613e-01 -4.9268055697199509e-01 1.1696166422907895e+01 8.7657348399709806e-06
1.0842425033959613e-01 -4.8262585172766864e-01 1.1696901531333255e+01 8.9072726063892694e-06
1.0842425033959613e-01 -4.7257114648334225e-01 1.1698507201282563e+01 1.0507936869098901e-05
1.0842425033959613e-01 -4.6251644123901581e-01 1.1700834422378344e+01 1.0637503645865332e-05
1.0842425033959613e-01 -4.5246173599468936e-01 1.1703850112504735e+01 1.0464663639087203e-05
1.0842425033959613e-01 -4.4240703075036292e-01 1.1707555213096970e+01 1.0248845845503420e-05
1.0842425033959613e-01 -4.3235232550603647e-01 1.1711957888922500e+01 1.0002418600917199e-05
1.0842425033959613e-01 -4.2229762026171014e-01 1.1717066769067960e+01 9.7291392438002377e-06
1.0842425033959613e-01 -4.1224291501738369e-01 1.1722890682638774e+01 9.4327362009700513e-06
1.0842425033959613e-01 -4.0218820977305725e-01 1.1729438707897041e+01 9.1169022913617134e-06
1.0842425033959613e-01 -3.9213350452873080e-01 1.1736720248407799e+01 8.7852117464649053e-06
1.0842425033959613e-01 -3.8207879928440436e-01 1.1744745115451462e+01 8.4410606485195598e-06
1.0842425033959613e-01 -3.7202409404007797e-01 1.1753523609429719e+01 8.0876268547240451e-06
1.0842425033959613e-01 -3.6196938879575147e-01 1.1763066598222270e+01 7.7278452915428812e-06
1.0842425033959613e-01 -3.5191468355142508e-01 1.1773385592855453e+01 7.3643951513375935e-06
1.0842425033959613e-01 -3.4185997830709863e-01 1.1784492821809227e+01 6.9996961962783099e-06
1.0842425033959613e-01 -3.3180527306277219e-01 1.1796401305568272e+01 6.6359119509118951e-06
1.0842425033959613e-01 -3.2175056781844580e-01 1.1809124932997651e+01 6.2749580238833232e-06
1.0842425033959613e-01 -3.1169586257411935e-01 1.1822678540972277e+01 5.9185141561576882e-06
1.0842425033959613e-01 -3.0164115732979291e-01 1.1837077998489047e+01 5.5680388705153150e-06
1.0842425033959613e-01 -2.9158645208546646e-01 1.1852340296267398e+01 5.2247858161505988e-06
1.0842425033959613e-01 -2.8153174684114002e-01 1.1868483642595269e+01 4.8898210786767655e-06
1.0842425033959613e-01 -2.7147704159681363e-01 1.1885527565885782e+01 4.5640408711788539e-06
1.0842425033959613e-01 -2.6142233635248718e-01 1.1903493024047394e+01 4.2481891433179418e-06
1.0842425033959613e-01 -2.5136763110816074e-01 1.1922402520292751e+01 3.9428747481692120e-06
1.0842425033959613e-01 -2.4131292586383432e-01 1.1942280224364632e+01 3.6485878932623440e-06
1.0842425033959613e-01 -2.3125822061950788e-01 1.1963152097257126e+01 3.3657156757384421e-06
1.0842425033959613e-01 -2.2120351537518143e-01 1.1985046016238771e+01 3.0945565630892854e-06
1.0842425033959613e-01 -2.1114881013085501e-01 1.2007991895150617e+01 2.8353337319704946e-06
1.0842425033959613e-01 -2.0109410488652857e-01 1.2032021792250923e+01 2.5882072192916479e-06
1.0842425033959613e-01 -1.9103939964220218e-01 1.2057169993750820e+01 2.3532848734038921e-06
1.0842425033959613e-01 -1.8098469439787573e-01 1.2083473054611172e+01 2.1306321197104592e-06
1.0842425033959613e-01 -1.7092998915354929e-01 1.2110969767133229e+01 1.9202805754791458e-06
1.0842425033959613e-01 -1.6087528390922284e-01 1.2139701008340486e+01 1.7222355642865854e-06
1.0842425033959613e-01 -1.5082057866489645e-01 1.2169709380862191e+01 1.5364825918643494e-06
1.0842425033959613e-01 -1.4076587342057001e-01 1.2201038492060288e+01 1.3629928532008469e-06
1.0842425033959613e-01 -1.3071116817624356e-01 1.2233731577979702e+01 1.2017278465324014e-06
1.0842425033959613e-01 -1.2065646293191713e-01 1.2267828903327093e+01 1.0526431732625691e-06
1.0842425033959613e-01 -1.1060175768759069e-01 1.2303362823073940e+01 9.1569160492828364e-07
1.0842425033959613e-01 -1.0054705244326431e-01 1.2340348335684146e+01 7.9082549907172619e-07
1.0842425033959613e-01 -9.0492347198937867e-02 1.2378765012875006e+01 6.7799864567123355e-07
1.0842425033959613e-01 -8.0437641954611422e-02 1.2418522916585367e+01 5.7716762480418212e-07
1.0842425033959613e-01 -7.0382936710284977e-02 1.2459400496112650e+01 4.8829275370089194e-07
1.0842425033959613e-01 -6.0328231465958525e-02 1.2500938464370606e+01 4.1133869906431317e-07
1.0842425033959613e-01 -5.0273526221632080e-02 1.2542277684805713e+01 3.4627482629957462e-07
1.0842425033959613e-01 -4.0218820977305711e-02 1.2581956076182639e+01 2.9307535220489685e-07
1.0842425033959613e-01 -3.0164115732979262e-02 1.2617752095043155e+01 2.5171936275262059e-07
1.0842425033959613e-01 -2.0109410488652817e-02 1.2646747708627840e+01 2.2219074939745922e-07
1.0842425033959613e-01 -1.0054705244326374e-02 1.2665797356343067e+01 2.0447810949130964e-07
1.0842425033959613e-01 7.1065644079062674e-17 1.2672437409291426e+01 1.9857464832467870e-07
1.0842425033959613e-01 1.0054705244326445e-02 1.2665797356343061e+01 2.0447810971046782e-07
1.0842425033959613e-01 2.0109410488652890e-02 1.2646747708627819e+01 2.2219074945766209e-07
1.0842425033959613e-01 3.0164115732979335e-02 1.2617752095043157e+01 2.5171936266103409e-07
1.0842425033959613e-01 4.0218820977305780e-02 1.2581956076182639e+01 2.9307535205715434e-07
1.0842425033959613e-01 5.0273526221632225e-02 1.2542277684805720e+01 3.4627482621115555e-07
1.0842425033959613e-01 6.0328231465958670e-02 1.2500938464370591e+01 4.1133869911770758e-07
1.0842425033959613e-01 7.0382936710285046e-02 1.2459400496112648e+01 4.8829275371090916e-07
1.0842425033959613e-01 8.0437641954611491e-02 1.2418522916585374e+01 5.7716762478295907e-07
1.0842425033959613e-01 9.0492347198937936e-02 1.2378765012875007e+01 6.7799864564955290e-07
1.0842425033959613e-01 1.0054705244326438e-01 1.2340348335684141e+01 7.9082549904831410e-07
1.0842425033959613e-01 1.1060175768759083e-01 1.2303362823073954e+01 9.1569160492169584e-07
1.0842425033959613e-01 1.2065646293191720e-01 1.2267828903327093e+01 1.0526431732720101e-06
1.0842425033959613e-01 1.3071116817624365e-01 1.2233731577979697e+01 1.2017278465323552e-06
1.0842425033959613e-01 1.4076587342057009e-01 1.2201038492060288e+01 1.3629928531960741e-06
1.0842425033959613e-01 1.5082057866489645e-01 1.2169709380862178e+01 1.5364825918639165e-06
1.0842425033959613e-01 1.6087528390922298e-01 1.2139701008340477e+01 1.7222355642820275e-06
1.0842425033959613e-01 1.7092998915354934e-01 1.2110969767133216e+01 1.9202805754771786e-06
1.0842425033959613e-01 1.8098469439787587e-01 1.2083473054611172e+01 2.1306321197129897e-06
1.0842425033959613e-01 1.9103939964220223e-01 1.2057169993750815e+01 2.3532848734041047e-06
1.0842425033959613e-01 2.0109410488652862e-01 1.2032021792250918e+01 2.5882072192892415e-06
1.0842425033959613e-01 2.1114881013085512e-01 1.2007991895150610e+01 2.8353337319657275e-06
1.0842425033959613e-01 2.2120351537518151e-01 1.1985046016238767e+01 3.0945565630895018e-06
1.0842425033959613e-01 2.3125822061950801e-01 1.1963152097257122e+01 3.3657156757385204e-06
1.0842425033959613e-01 2.4131292586383440e-01 1.1942280224364621e+01 3.6485878932608376e-06
1.0842425033959613e-01 2.5136763110816079e-01 1.1922402520292758e+01 3.9428747481713347e-06
1.0842425033959613e-01 2.6142233635248729e-01 1.1903493024047398e+01 4.2481891433149763e-06
1.0842425033959613e-01 2.7147704159681368e-01 1.1885527565885777e+01 4.5640408711788895e-06
1.0842425033959613e-01 2.8153174684114018e-01 1.1868483642595255e+01 4.8898210786778184e-06
1.0842425033959613e-01 2.9158645208546657e-01 1.1852340296267393e+01 5.2247858161501041e-06
1.0842425033959613e-01 3.0164115732979291e-01 1.1837077998489056e+01 5.5680388705153574e-06
1.0842425033959613e-01 3.1169586257411946e-01 1.1822678540972273e+01 5.9185141561563067e-06
